SDSS,Plate,MJD,Fiber,RA,Dec,umag,gmag,rmag,imag,zmag,Teff,logg,Mass,Type,spec_file,filename,object_name,plate,mjd,fiberid,z,J0410_mag,J0410_err,J0430_mag,J0430_err,iSDSS_mag,iSDSS_err,J0660_mag,J0660_err,rSDSS_mag,rSDSS_err,J0515_mag,J0515_err,zSDSS_mag,zSDSS_err,J0378_mag,J0378_err,gSDSS_mag,gSDSS_err,J0395_mag,J0395_err,uJAVA_mag,uJAVA_err,J0861_mag,J0861_err,match_separation_arcsec,gaia_WDJ_name,gaia_source_id,gaia_ra,gaia_dec,gaia_parallax,gaia_phot_g_mean_mag,gaia_phot_bp_mean_mag,gaia_phot_rp_mean_mag,gaia_umag,gaia_gmag,gaia_rmag,gaia_imag,gaia_zmag,gaia_teff_H,gaia_logg_H,gaia_mass_H,gaia_Pwd
020549.69+000040.4,2065,53678,40,31.457061,0.011234,21.08,20.65,20.54,20.55,20.7,10125.0,8.53,,DC,results_convolution_2/spectra/spec-2065-53678-0040.fits,spec-2065-53678-0040.fits,2065-53663-01,2065.0,53678.0,40.0,,21.333604606240264,0.0445570920076398,21.15698721521229,0.0313700658492146,20.51534761384448,0.0087564477100965,20.50286969266528,0.0157186960770708,20.563004143267086,0.007316173553593,20.780655316816983,0.0188553598736351,20.61590667416184,0.0268220069939392,21.43976148274869,0.1855117853923473,20.909870592521024,0.0089121479799842,21.289222186144848,0.0703842255816945,21.53658105557391,0.1424413916755624,20.710692154434405,0.0375263747506504,0.5808337891691601,WDJ020549.69+000040.50 ,2507183379469211264,31.457221358755117,0.011251791674755818,3.713536866236884,20.495739,20.60636,20.229906,21.095,20.659,20.466,20.577,20.443,,,,0.979454
020611.80+132408.9,427,51900,39,31.549153,13.402461,19.7,19.21,19.19,18.81,18.27,10298.0,8.07,,DAM,results_convolution_2/spectra/spec-0427-51900-0039.fits,spec-0427-51900-0039.fits,0427-51891-04,427.0,51900.0,39.0,,19.224166694118217,0.008742959778377,19.209720897973533,0.0076088347984025,18.69926368762247,0.0032200622448641,19.27175955297563,0.0078761288610303,19.20103549281655,0.0030440058268578,19.13727783610306,0.0064507082295054,18.276682140524905,0.0066433243776495,19.49971300957224,0.0384141470223136,19.15933842920665,0.0026129863774873,19.380641521258475,0.0163483972093853,19.61788151535693,0.0334185869224549,18.387124005648523,0.0089201953083747,0.2043072295076579,WDJ020611.79+132408.80 ,76813153627306624,31.54909531313627,13.402469473831728,3.2236783719609012,18.969587,19.334644,18.410667,19.687,19.221,19.224,18.759,18.298,,,,0.038392
020618.20-010433.0,702,52178,254,31.575848,-1.0758374,19.65,19.23,19.37,19.58,19.89,11983.0,7.94,0.574,DA,results_convolution_2/spectra/spec-0702-52178-0254.fits,spec-0702-52178-0254.fits,0702-52178-04,702.0,52178.0,254.0,,19.29570401495014,0.0111523353125944,19.26723535446755,0.0093390039939324,19.65236639945736,0.0072212689254267,19.71749784449316,0.0121452115555477,19.410432031631835,0.0038678063746642,19.152191757617537,0.0071361959859271,19.80540091074625,0.0263497550678702,19.635175015187635,0.0513683166436407,19.20373333768469,0.0031100616705025,19.52425234877554,0.0220145767050485,19.78235502251973,0.0454797192966622,19.873011789047982,0.0320545899268924,0.30585163518446407,WDJ020618.20-010432.93 ,2506504121801652864,31.575916072044937,-1.0758882510168595,3.5304561783260646,19.282778,19.342848,19.275602,19.667,19.209,19.391,19.578,19.855,11064.16,8.05806,0.6379269,0.994733
020623.34-085902.5,667,52163,393,31.59726,-8.9840208,19.18,19.1,19.49,19.68,19.66,20513.0,7.68,0.487,DA,results_convolution_2/spectra/spec-0667-52163-0393.fits,spec-0667-52163-0393.fits,0667-52163-01,667.0,52163.0,393.0,,19.23991055113252,0.0137184393126164,19.193946454984392,0.0111213723470946,19.60930425226436,0.0060398389464458,19.59119112021661,0.0123460520339811,19.36834414027151,0.0040866792912655,19.10923600590804,0.0085838252050491,19.68873597015314,0.0167245982111116,19.5529528273967,0.0576212400212388,19.13823372817283,0.0037227724817961,19.357263026542903,0.0235984658902663,19.666814732107163,0.0520274749608281,19.70963722638488,0.0212708071046565,0.2333873963088514,WDJ020623.35-085902.46 ,2462953187779784064,31.59722907636674,-8.984077983524616,2.3888019911550447,19.263218,19.23428,19.278477,19.275,19.077,19.399,19.612,19.716,13897.9,7.724342,0.4649166,0.995364
020635.21-004733.7,702,52178,268,31.646719,-0.79269927,20.21,20.02,20.25,20.53,20.78,15970.0,7.67,0.474,DA,results_convolution_2/spectra/spec-0702-52178-0268.fits,spec-0702-52178-0268.fits,0702-52178-04,702.0,52178.0,268.0,,20.114769077531825,0.0212773386790518,20.10456123312189,0.0177034148324496,20.76838181352121,0.0180021718093961,20.68124039071952,0.0262084294061277,20.400489088376723,0.0088430509266887,20.08867346281027,0.0145365558652777,20.75529846995048,0.0556147409303254,20.466424578032296,0.1071282382907729,20.075001907898816,0.0060520047678174,20.36701736007188,0.0430877887744003,20.626858471377155,0.0910469932395983,21.023828834368736,0.0828431889408515,0.12610883098545486,WDJ020635.21-004733.75 ,2506527623862167680,31.646752982256718,-0.7926907527042703,2.37235577745884,20.13436,20.03607,20.244034,20.25,19.987,20.241,20.471,20.689,,,,0.997128
020635.73+133455.0,428,51883,354,31.648882,13.581933,19.74,19.37,19.49,19.72,20.01,12311.0,8.36,0.819,DA,results_convolution_2/spectra/spec-0428-51883-0354.fits,spec-0428-51883-0354.fits,0428-51878-01,428.0,51883.0,354.0,,20.98849580580528,0.0178661242054771,20.66657973294884,0.0139167361656672,19.56622464682089,0.0060845850504385,19.860114905023288,0.0114866854537404,19.653276856890905,0.0036269870199337,19.806471752708227,0.0083139614302,19.483212525181408,0.0172086155773607,21.80452246348232,0.0830524929428549,20.140672516232065,0.0038442284252129,21.43426943934617,0.0325160723943753,21.884028029427945,0.0623005475644962,19.53326786236142,0.0220766539770138,0.30986332896813923,WDJ020635.73+133454.88 ,76833975628931328,31.64893687961101,13.581865450709932,4.013963010924671,19.41537,19.499523,19.507734,19.747,19.358,19.505,19.717,19.97,12753.47,8.47547,0.9076167,0.995901
020647.67+134013.4,428,51883,355,31.69863,13.670392,20.07,19.6,19.49,19.48,19.51,7826.0,7.39,0.349,DA,results_convolution_2/spectra/spec-0428-51883-0355.fits,spec-0428-51883-0355.fits,0428-51878-01,428.0,51883.0,355.0,,20.37856370453097,,20.10063211151488,,19.43860759907812,,19.54976959470502,,19.462389747689198,,19.59409249654386,,19.38884370995525,,21.426651130478128,,19.802633264066905,,20.801117391619748,,21.467342561023138,,19.45735852858703,,0.6830136514742448,WDJ020647.67+134013.28 ,76836419465447168,31.698806274924017,13.670310399343265,5.486537577458957,19.436066,19.598278,19.221006,20.075,19.577,19.482,19.463,19.501,8291.284,8.166696,0.6984134,0.988411
020651.36-005707.6,702,52178,247,31.713985,-0.95211609,19.37,19.02,18.98,19.08,19.2,9547.0,8.2,0.716,DA,results_convolution_2/spectra/spec-0702-52178-0247.fits,spec-0702-52178-0247.fits,0702-52178-04,702.0,52178.0,247.0,,19.079746085259156,0.0092407421092077,19.013081417519253,0.0076091302918283,19.099045685721613,0.0045356715636776,19.171217987041352,0.008125195545165,18.974636090702653,0.0027559157775128,18.867758441238387,0.0057941101081469,19.149194180720198,0.0146358441396224,19.36896109899309,0.0389710205793807,18.930914551544284,0.0025107051371382,19.243026480382436,0.0169994673191674,19.485811441562483,0.034341752976254,19.22557667723354,0.0181575575231452,0.3723351175298254,WDJ020651.36-005707.55 ,2506512746096026496,31.714083103652673,-0.9520832973886125,4.732555099763943,18.92318,19.000895,18.904102,19.36,18.932,18.973,19.081,19.092,10928.82,8.234751,0.7482117,0.995535
020700.16+223848.9,2066,53349,477,31.750657,22.646923,20.81,20.0,19.77,19.73,19.67,6678.0,8.06,,DAH,results_convolution_2/spectra/spec-2066-53349-0477.fits,spec-2066-53349-0477.fits,2066-53341-01,2066.0,53349.0,477.0,,20.320529918295087,0.0109216842010341,20.20181210019218,0.0089100086762579,19.705882577806868,0.0041697111580567,19.821384719755294,0.0070704560198087,19.783545898501,0.0028325105268559,19.93993141092728,0.0069540926504372,19.59861244747838,0.0114751749358164,20.52005777667588,0.0373464772229292,20.052192767129235,0.002958126135028,20.363895460224207,0.0169551699733487,20.6791514137554,0.0415824321084846,19.68821259793928,0.0147395301762902,0.40632170558488634,WDJ020700.14+223848.94 ,100719903669705600,31.750777501778217,22.646942266950955,5.329301014646947,19.787966,19.925604,19.45961,,,,,,7602.528,8.11806,0.6658769,0.98894
020708.82+213818.7,2066,53349,212,31.786769,21.638518,19.46,19.13,19.3,19.48,19.71,20040.0,7.83,0.541,DA,results_convolution_2/spectra/spec-2066-53349-0212.fits,spec-2066-53349-0212.fits,2066-53341-01,2066.0,53349.0,212.0,,19.23705599533006,0.0052549722983946,19.203183223792585,0.0044428227792892,19.50570155106293,0.0035331403068933,19.52755285634216,0.0058101326787028,19.313931071554883,0.0019784248086003,19.119742136237285,0.0037515624688375,19.58673202062668,0.012013402550894,19.389740620610237,0.0158345988527629,19.15536722276297,0.0015624382116417,19.38001042090232,0.0088367037115615,19.543411681430165,0.0167650763804121,19.656055346706214,0.0147399709387057,0.00923981860927185,WDJ020708.82+213818.73 ,100496908967040512,31.78677031118615,21.638515741221227,2.233452523194217,19.189934,19.202475,19.24945,19.37,19.137,19.278,19.42,19.561,17527.35,7.727593,0.4769965,0.994682
020716.81+134744.4,427,51900,635,31.820041,13.795669,19.69,19.31,19.17,19.22,19.28,7821.0,7.89,0.537,DA,results_convolution_2/spectra/spec-0427-51900-0635.fits,spec-0427-51900-0635.fits,0427-51891-04,427.0,51900.0,635.0,,19.38202108701112,0.0081628103477386,19.33748490271005,0.0070606568977705,19.16782263954436,0.0039138767312156,19.292525553715528,0.006791833517307,19.192567409520088,0.0026293250412967,19.208441198756084,0.005754376299961,19.032718475628563,0.0102998970139192,19.492523996715185,0.0367391955835222,19.25609044503407,0.00237805588017,19.458244881528397,0.0136578032229847,19.63973560340323,0.0251856716511434,19.08409432476656,0.01296956493182,0.39980283397808647,WDJ020716.81+134744.30 ,77213753816458752,31.82009693137722,13.795572133714339,5.50100439033484,19.134098,19.306774,18.973026,19.781,19.259,19.157,19.155,19.204,8766.303,8.096704,0.6555751,0.988356
020746.58+121027.5,428,51883,289,31.944079,12.174301,20.67,20.24,20.27,20.41,20.6,19626.0,8.13,0.692,DA,results_convolution_2/spectra/spec-0428-51883-0289.fits,spec-0428-51883-0289.fits,0428-51878-01,428.0,51883.0,289.0,,20.63119599733117,0.0316366448296377,20.47162012743049,0.0226030166681773,20.39186820611905,0.0128452282994204,20.593369983527214,0.0215912417593743,20.344678955682102,0.0066120216335185,20.204890960137824,0.0148880446552836,20.1944741081682,0.0354162951262211,20.925388124034637,0.1254215707781028,20.304594971265765,0.0068931013597062,20.89849193455121,0.0591286445352736,21.05435674851068,0.0956718156707503,20.16956762641002,0.038638743390982,0.1390438463980236,WDJ020746.57+121027.61 ,73531798613058176,31.94406194968075,12.174335842131773,3.2567202338359063,20.179296,20.421043,19.820799,20.652,20.214,20.249,20.4,20.619,7291.634,7.481437,0.364903,0.829603
020747.74+070252.3,2321,53711,353,31.948925,7.04786,18.95,18.76,19.04,19.25,19.16,19288.0,7.43,,DAM,results_convolution_2/spectra/spec-2321-53711-0353.fits,spec-2321-53711-0353.fits,2321-53711-01,2321.0,53711.0,353.0,,18.762579195313783,,18.738605664967288,,19.0795772086664,,19.16735348449287,,18.95985550291578,,18.75010972073856,,18.96821581481584,,19.016878761768066,,18.74016247568812,,18.91031813350599,,19.143121186779744,,19.0388870112647,,0.3395653047598376,WDJ020747.75+070252.36 ,2521211910889067648,31.948879360910464,7.047777263122115,1.591560954945831,18.86152,18.892326,18.918509,18.943,18.73,19.03,19.231,19.108,13457.88,6.850289,0.2389645,0.981344
020847.63+224814.5,2066,53349,482,32.198442,22.804029,19.2,19.44,19.84,20.1,20.68,48462.0,7.35,,DAH:M,results_convolution_2/spectra/spec-2066-53349-0482.fits,spec-2066-53349-0482.fits,2066-53341-01,2066.0,53349.0,482.0,,19.36459710040578,,19.41457752761732,,19.79822185736014,,19.893661636913546,,19.80777369971872,,19.614472392915765,,19.636415915618635,,19.30821565406577,,19.49930048589496,,19.311318299057117,,19.451573769631487,,19.724192139590865,,0.16671781665370122,WDJ020847.63+224814.54 ,100738427863450496,32.19841595063595,22.80398940167899,1.210551853684947,19.642874,19.526806,19.71799,19.231,19.416,19.783,20.164,20.916,,,,0.97814
020848.28+121332.4,428,51883,246,32.201178,12.225678,18.73,18.75,18.98,19.17,19.34,30490.0,7.61,0.49,DA,results_convolution_2/spectra/spec-0428-51883-0246.fits,spec-0428-51883-0246.fits,0428-51878-01,428.0,51883.0,246.0,,19.058055238926507,0.0076337884638161,18.96603722038476,0.0063253899939248,19.208401926660507,0.0047099786973053,19.110972214650356,0.0069449489672925,18.95632674993879,0.0022335785584823,18.80735006085757,0.0050760851555147,19.32930111033445,0.0162429712732837,19.33507495332902,0.02475742084205,18.87271059830324,0.0021191702899143,19.202025151499363,0.0122708083356104,19.47939564348089,0.0218209411827841,19.39045017764752,0.0194198678029916,0.28804170448635164,WDJ020848.28+121332.55 ,73623921366683008,32.20110919573159,12.225634639696834,1.5216628848533558,18.81506,18.855198,18.927603,18.691,18.725,18.952,19.149,19.337,16811.38,6.983375,0.2721902,0.983209
020906.07+142520.8,428,51883,364,32.275311,14.422434,19.64,19.31,19.17,19.16,19.27,10090.0,9.35,,DQA:,results_convolution_2/spectra/spec-0428-51883-0364.fits,spec-0428-51883-0364.fits,0428-51878-01,428.0,51883.0,364.0,,19.30034455185133,0.0100071300907397,19.262850773489298,0.008616890463181,19.075090451933413,0.0042179740374962,19.06639919359637,0.007021987950733,19.08116854254865,0.0027689966157541,19.192809156464115,0.0071947755454797,19.05341032485439,0.0117308185846501,19.53482258501193,0.039562355054352,19.206047943681533,0.0029351681742208,19.357825150844384,0.0157976673580712,19.661538507324032,0.0318418897269946,19.09560052912565,0.0149211428591652,0.8129949038787693,WDJ020906.07+142520.87 ,77451939817925888,32.275186610777226,14.422242983723034,5.511705225348104,19.508448,19.267763,18.894732,19.673,19.255,19.107,19.11,19.16,8369.012,8.232798,0.7412455,0.991455
020909.14-010749.2,702,52178,130,32.288066,-1.1303319,20.22,19.89,19.87,19.97,20.16,10096.0,8.28,0.766,DA,results_convolution_2/spectra/spec-0702-52178-0130.fits,spec-0702-52178-0130.fits,0702-52178-04,702.0,52178.0,130.0,,19.96413214536617,0.0198020780757028,19.918840811858797,0.0164275059924478,20.03301103564379,0.0095272347092517,20.1714935179051,0.0170378717485988,19.95581253556869,0.0061118008418474,19.852828671816688,0.0131945380887684,20.125341046023145,0.0321266341313693,20.06681072896709,0.0694328318890539,19.869481664801675,0.0055133279889674,20.082057177570952,0.0363488183600263,20.16923520248861,0.0687429554169196,20.171107972310917,0.038604000173281,0.3194913227053135,WDJ020909.14-010749.26 ,2506817310816712192,32.28814554891238,-1.1303712772498589,2.8159688657632675,19.860218,20.12581,19.652325,20.268,19.814,19.924,20.007,20.265,7432.138,7.198482,0.2770907,0.742257
020927.69+005021.0,404,51812,618,32.365372,0.83918017,18.37,18.4,18.77,19.1,19.41,24196.0,7.93,0.597,DA,results_convolution_2/spectra/spec-0404-51812-0618.fits,spec-0404-51812-0618.fits,0404-51812-01,404.0,51812.0,618.0,,18.280590875515703,0.004865221624263,18.31373572980248,0.004563501785017,19.09411092572511,0.0051856026542444,19.014585394552064,0.0073221040081792,18.777286679814885,0.002388549212209,18.47069726048823,0.0044068158419628,19.261480270114284,0.0189482370323421,18.296283050304478,0.0159903234372049,18.39080921972053,0.0016923027569162,18.330294987273,0.0080143423340323,18.433793529944843,0.014461062812924,19.33412522205017,0.0238870278576563,0.242314146566688,WDJ020927.70+005021.07 ,2507352188863994240,32.365420730444846,0.8391337327317677,2.24082001131909,18.600046,18.554781,18.840792,18.405,18.395,18.798,19.079,19.36,20621.44,7.698865,0.4735226,0.99899
020927.69+005021.0,404,51877,619,32.365372,0.83918017,18.37,18.4,18.77,19.1,19.41,24621.0,7.85,,DA,results_convolution_2/spectra/spec-0404-51877-0619.fits,spec-0404-51877-0619.fits,0404-51871-01,404.0,51877.0,619.0,,18.34522317161335,,18.371007208139098,,19.078019593142606,,19.068975866140967,,18.810114929064945,,18.489478329044463,,19.161434968801835,,18.466549676571557,,18.421551139022448,,18.42857978449488,,18.616731221153067,,19.29305425374985,,0.242314146566688,WDJ020927.70+005021.07 ,2507352188863994240,32.365420730444846,0.8391337327317677,2.24082001131909,18.600046,18.554781,18.840792,18.405,18.395,18.798,19.079,19.36,20621.44,7.698865,0.4735226,0.99899
020932.28+225841.7,2066,53349,481,32.384504,22.97825,20.68,20.07,20.11,20.23,20.26,11502.0,7.77,0.493,DA,results_convolution_2/spectra/spec-2066-53349-0481.fits,spec-2066-53349-0481.fits,2066-53341-01,2066.0,53349.0,481.0,,20.354602448973687,,20.27171421177004,,20.292198456336628,,20.4603722079302,,20.19677693798061,,20.052339147355447,,20.33111275620339,,20.58799917391199,,20.146292122110214,,20.620748892270107,,20.72749130209417,,20.39180813365234,,0.3320325535947604,WDJ020932.27+225841.80 ,100747254021287680,32.38460377408379,22.978241703113426,2.3263229018190748,20.06621,19.921743,19.834364,20.657,20.061,20.11,20.229,20.238,10324.4,7.701476,0.4529203,0.982769
020942.37+055854.7,2321,53711,264,32.426541,5.981862,20.74,20.33,20.31,20.44,21.0,10225.0,9.26,,DZ,results_convolution_2/spectra/spec-2321-53711-0264.fits,spec-2321-53711-0264.fits,2321-53711-01,2321.0,53711.0,264.0,,20.35144837137201,0.0157335908994767,20.338062562242463,0.0128179311659762,20.27343283522868,0.0070386005948056,20.293668795158247,0.0119952054262173,20.266193944931796,0.0044755551881218,20.2676485861519,0.0103583507519009,20.175011755595087,0.019046794883208,20.362579027032982,0.0545460813506366,20.288479503283103,0.0043902555490323,20.72695528343126,0.0354393510986857,20.52967679622899,0.0474235206396708,20.31780886444087,0.0252688233805719,0.30861880654944057,WDJ020942.36+055854.71 ,2520139096777929344,32.42662712516128,5.981858505766409,4.334508677853189,20.300156,20.260452,20.13781,20.726,20.314,20.28,20.352,20.943,,,,0.995167
020951.26+071255.2,2321,53711,384,32.463595,7.215321,20.73,20.17,20.42,20.58,20.66,13505.0,7.97,0.593,DA,results_convolution_2/spectra/spec-2321-53711-0384.fits,spec-2321-53711-0384.fits,2321-53711-01,2321.0,53711.0,384.0,,20.33588324525844,,20.29285681574502,,20.75525113064761,,20.822019333092392,,20.457720237826894,,20.20477073911953,,20.7694585897626,,20.539296575715262,,20.230920886831434,,20.52519275251317,,20.66311467826089,,20.903458653126958,,0.16616281197237417,WDJ020951.26+071255.15 ,2521124808951996544,32.463627031504465,7.2152875250022905,2.8316814345323107,20.297176,20.213856,19.961582,20.716,20.167,20.412,20.597,20.684,10868.48,8.290561,0.7842394,0.962261
020952.21+055430.9,2306,53726,290,32.467551,5.908594,17.06,17.23,17.6,17.88,18.15,28966.0,7.7,0.509,DA,results_convolution_2/spectra/spec-2306-53726-0290.fits,spec-2306-53726-0290.fits,2306-53724-02,2306.0,53726.0,290.0,,17.09528094588348,0.0024588100632857,17.13124865790126,0.0022434249707277,17.906888787310017,0.0014267185717458,17.80865563136785,0.0029622890990661,17.59370028057881,0.0009750889660077,17.295064192839426,0.0023045460818484,18.052509540046536,0.0037657049580261,17.16680495091864,0.0081982952329829,17.201525797079718,0.000856536189805,17.130510883554926,0.0038322996234792,17.306820090335428,0.0064962066129677,18.09016927473217,0.0050407804013202,0.33389066064498824,WDJ020952.20+055430.91 ,2520134836170359680,32.467637120796375,5.908629551173246,3.1576445677685143,17.395952,17.301096,17.595264,17.065,17.181,17.597,18.105,18.166,25648.9,7.637683,0.4635767,0.997632
