catalog_source,object_id,ra,dec,plate,mjd,fiber,u_mag,g_mag,r_mag,i_mag,z_mag,teff,logg,mass,wd_type,gaia_source_id,parallax,bp_mag,rp_mag,obsid,uid,ra_obs,dec_obs,lmjd,planid,spid,fiberid,snr_u,snr_g,snr_r,snr_i,snr_z,spec_class,spec_subclass,wd_subclass,z,z_err,ps_id,ps_g_mag,ps_r_mag,ps_i_mag,ps_z_mag,ps_y_mag,gaia_g_mag,teff_err,logg_err,has_spectrum,spectrum_source,spectrum_identifier,spectrum_url
SDSS_DR7,112022.02+635437.5,170.09173,63.910427,597.0,52059.0,308.0,19.75,19.27,19.13,19.11,19.22,7561.0,8.02,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0597-52059-0308,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0597/spec-0597-52059-0308.fits
SDSS_DR7,112151.26+655159.4,170.46359,65.866488,2873.0,54505.0,249.0,18.66,18.9,19.38,19.77,19.95,33422.0,7.83,0.573,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2873-54505-0249,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2873/spec-2873-54505-0249.fits
SDSS_DR7,112435.60+595029.1,171.14833,59.841415,951.0,52398.0,573.0,19.66,19.58,19.87,20.19,20.41,18694.0,7.87,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0951-52398-0573,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0951/spec-0951-52398-0573.fits
SDSS_DR7,112648.62+593901.0,171.70257,59.650276,951.0,52398.0,590.0,19.62,19.25,19.51,19.72,19.89,15018.0,8.01,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0951-52398-0590,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0951/spec-0951-52398-0590.fits
SDSS_DR7,113213.00-003036.9,173.05417,-0.51024378,282.0,51630.0,279.0,20.2,19.82,20.05,20.26,20.52,13422.0,8.1,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0282-51630-0279,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0282/spec-0282-51630-0279.fits
SDSS_DR7,113213.00-003036.9,173.05417,-0.51024378,282.0,51658.0,278.0,20.2,19.82,20.05,20.26,20.52,14286.0,7.68,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0282-51658-0278,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0282/spec-0282-51658-0278.fits
SDSS_DR7,113354.12+001845.7,173.47551,0.3126886,282.0,51658.0,423.0,20.45,20.42,20.73,21.1,21.64,20673.0,7.84,0.547,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0282-51658-0423,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0282/spec-0282-51658-0423.fits
SDSS_DR7,113407.23-004513.0,173.53014,-0.75360932,282.0,51658.0,230.0,20.35,20.28,20.67,20.89,21.3,20622.0,8.06,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0282-51658-0230,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0282/spec-0282-51658-0230.fits
SDSS_DR7,113407.24-004513.0,173.53016,-0.753614,2877.0,54523.0,218.0,20.35,20.28,20.67,20.89,21.3,19573.0,7.88,0.563,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2877-54523-0218,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2877/spec-2877-54523-0218.fits
SDSS_DR7,113614.89+005106.9,174.06205,0.8519236,282.0,51658.0,537.0,19.57,19.14,19.18,19.31,19.37,9389.0,8.4,0.841,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0282-51658-0537,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0282/spec-0282-51658-0537.fits
SDSS_DR7,113656.32+005835.4,174.23468,0.97650856,282.0,51658.0,575.0,18.66,18.85,19.28,19.63,19.8,31599.0,7.24,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0282-51658-0575,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0282/spec-0282-51658-0575.fits
SDSS_DR7,113656.33+005835.5,174.2347,0.976527,2877.0,54523.0,532.0,18.66,18.85,19.28,19.63,19.8,31599.0,7.21,0.424,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2877-54523-0532,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2877/spec-2877-54523-0532.fits
SDSS_DR7,113709.84+003542.9,174.291,0.59525416,282.0,51658.0,541.0,18.72,18.46,18.77,19.06,19.2,17355.0,7.62,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0282-51658-0541,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0282/spec-0282-51658-0541.fits
SDSS_DR7,113709.84+003542.9,174.29101,0.595247,2877.0,54523.0,536.0,18.72,18.46,18.77,19.06,19.2,18097.0,7.6,0.46,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2877-54523-0536,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2877/spec-2877-54523-0536.fits
SDSS_DR7,113725.16-002259.0,174.35483,-0.38306848,282.0,51658.0,157.0,18.46,18.02,18.03,18.01,18.12,8284.0,8.05,0.624,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0282-51658-0157,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0282/spec-0282-51658-0157.fits
SDSS_DR7,113738.37-002721.7,174.40988,-0.45602556,282.0,51658.0,115.0,18.33,17.95,17.88,17.96,18.04,8449.0,8.14,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0282-51658-0115,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0282/spec-0282-51658-0115.fits
SDSS_DR7,113738.37-002721.7,174.40988,-0.456018,2877.0,54523.0,145.0,18.33,17.95,17.88,17.96,18.04,8489.0,8.12,0.665,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2877-54523-0145,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2877/spec-2877-54523-0145.fits
SDSS_DR7,113748.30-002714.7,174.45127,-0.45407416,282.0,51658.0,102.0,19.61,19.33,19.63,19.93,20.06,17616.0,8.06,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0282-51658-0102,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0282/spec-0282-51658-0102.fits
SDSS_DR7,113748.31-002714.7,174.45128,-0.454074,2877.0,54523.0,115.0,19.61,19.33,19.63,19.93,20.06,17079.0,7.9,0.566,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2877-54523-0115,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2877/spec-2877-54523-0115.fits
SDSS_DR7,113800.35-001144.5,174.50146,-0.19569289,282.0,51658.0,111.0,19.14,18.85,18.87,18.16,17.54,6314.0,6.06,,DAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0282-51658-0111,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0282/spec-0282-51658-0111.fits
SDSS_DR7,113800.35-001144.5,174.50146,-0.195689,2877.0,54523.0,111.0,19.14,18.85,18.87,18.16,17.54,8212.0,5.86,,DAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2877-54523-0111,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2877/spec-2877-54523-0111.fits
SDSS_DR7,113901.22+000321.8,174.7551,0.056055,2877.0,54523.0,596.0,19.15,18.85,19.04,19.23,19.44,12887.0,8.41,0.852,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2877-54523-0596,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2877/spec-2877-54523-0596.fits
SDSS_DR7,113941.31-004009.6,174.92214,-0.66933998,282.0,51658.0,67.0,17.63,17.69,18.12,18.4,18.72,26277.0,7.37,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0282-51658-0067,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0282/spec-0282-51658-0067.fits
SDSS_DR7,113941.32-004009.6,174.92215,-0.669345,2877.0,54523.0,8.0,17.63,17.69,18.12,18.4,18.72,25532.0,7.36,0.422,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2877-54523-0008,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2877/spec-2877-54523-0008.fits
SDSS_DR7,114010.54-002935.5,175.04391,-0.493191,2877.0,54523.0,74.0,19.79,19.8,20.02,20.28,20.33,14634.0,8.35,0.8,DB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2877-54523-0074,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2877/spec-2877-54523-0074.fits
SDSS_DR7,114050.34+382432.8,175.20973,38.409119,2036.0,53446.0,625.0,19.19,18.75,18.76,18.93,19.1,9709.0,7.96,0.578,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2036-53446-0625,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2036/spec-2036-53446-0625.fits
SDSS_DR7,114424.52+412847.3,176.10216,41.479803,1970.0,53386.0,327.0,18.56,18.1,18.1,18.2,18.29,8496.0,8.14,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,1970-53386-0327,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/1970/spec-1970-53386-0327.fits
SDSS_DR7,114443.93-010144.6,176.18305,-1.0290611,329.0,52056.0,370.0,19.65,19.15,18.98,19.0,18.94,7223.0,8.07,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0329-52056-0370,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0329/spec-0329-52056-0370.fits
SDSS_DR7,115105.83-001135.9,177.77431,-0.19329593,284.0,51943.0,233.0,19.65,19.12,18.94,18.91,18.9,6989.0,7.65,0.436,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0284-51943-0233,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0284/spec-0284-51943-0233.fits
SDSS_DR7,115156.94-000725.5,177.98727,-0.12374827,284.0,51943.0,440.0,18.66,18.14,18.15,17.82,17.32,9372.0,7.38,,DAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0284-51943-0440,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0284/spec-0284-51943-0440.fits
SDSS_DR7,115236.99+002141.8,178.15413,0.36162097,284.0,51943.0,469.0,17.81,17.29,17.35,17.31,17.14,10038.0,7.8,,DAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0284-51943-0469,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0284/spec-0284-51943-0469.fits
SDSS_DR7,115305.55+005646.2,178.27312,0.94616793,284.0,51943.0,533.0,18.42,18.89,19.38,19.62,19.94,97674.0,9.5,,DQHOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0284-51943-0533,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0284/spec-0284-51943-0533.fits
SDSS_DR7,115814.51+000458.8,179.56047,0.082989,2917.0,54556.0,355.0,20.9,18.89,17.85,17.52,17.31,6300.0,10.0,,DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2917-54556-0355,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2917/spec-2917-54556-0355.fits
SDSS_DR7,120130.28-003903.0,180.37618,-0.650843,2917.0,54556.0,259.0,20.07,19.78,20.02,20.38,20.2,16195.0,7.82,0.526,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2917-54556-0259,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2917/spec-2917-54556-0259.fits
SDSS_DR7,120150.13+614256.9,180.45886,61.715814,778.0,54525.0,280.0,18.78,18.48,18.58,18.62,18.8,8122.0,10.0,,DAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0778-54525-0280,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0778/spec-0778-54525-0280.fits
SDSS_DR7,120226.66+001743.8,180.61107,0.29549068,286.0,51999.0,390.0,20.33,19.88,20.15,20.33,20.32,13111.0,7.59,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0286-51999-0390,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0286/spec-0286-51999-0390.fits
SDSS_DR7,120246.08+633536.8,180.69202,63.593552,778.0,54525.0,414.0,19.55,19.68,20.07,20.46,21.05,27662.0,7.78,0.538,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0778-54525-0414,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0778/spec-0778-54525-0414.fits
SDSS_DR7,120251.40+630426.2,180.71416,63.073936,778.0,54525.0,471.0,17.75,17.77,18.13,18.43,18.8,21356.0,7.95,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0778-54525-0471,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0778/spec-0778-54525-0471.fits
SDSS_DR7,120305.44+185851.3,180.77267,18.980913,2918.0,54554.0,281.0,19.05,18.94,19.24,19.52,19.77,17518.0,8.28,0.777,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2918-54554-0281,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2918/spec-2918-54554-0281.fits
SDSS_DR7,120351.03+631528.6,180.96263,63.257947,778.0,54525.0,415.0,17.95,18.19,18.67,18.99,19.41,32432.0,7.68,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0778-54525-0415,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0778/spec-0778-54525-0415.fits
SDSS_DR7,120351.04+630014.5,180.96268,63.004027,778.0,54525.0,469.0,20.41,20.02,20.22,20.43,20.54,13344.0,7.93,0.572,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0778-54525-0469,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0778/spec-0778-54525-0469.fits
SDSS_DR7,120416.40-010924.9,181.06833,-1.1569266,286.0,51999.0,254.0,18.11,18.42,18.82,19.14,19.52,32664.0,7.57,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0286-51999-0254,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0286/spec-0286-51999-0254.fits
SDSS_DR7,120423.81+230913.3,181.0992,23.153695,2644.0,54210.0,334.0,19.33,19.04,19.02,19.09,19.27,10098.0,9.41,,DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2644-54210-0334,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2644/spec-2644-54210-0334.fits
SDSS_DR7,120439.57+633430.7,181.16489,63.575198,778.0,54525.0,409.0,19.98,19.93,20.39,20.59,20.64,24828.0,7.55,0.467,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0778-54525-0409,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0778/spec-0778-54525-0409.fits
SDSS_DR7,120439.80+210853.4,181.16583,21.148177,2918.0,54554.0,377.0,19.61,19.47,19.8,20.12,20.39,19490.0,7.85,0.548,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2918-54554-0377,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2918/spec-2918-54554-0377.fits
SDSS_DR7,120604.13-003039.5,181.51722,-0.51096689,286.0,51999.0,169.0,18.01,17.55,17.55,17.66,17.85,9048.0,7.89,0.54,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0286-51999-0169,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0286/spec-0286-51999-0169.fits
SDSS_DR7,120623.16+623022.7,181.5965,62.506316,778.0,54525.0,489.0,19.5,19.25,19.63,19.77,19.99,16867.0,7.62,0.462,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0778-54525-0489,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0778/spec-0778-54525-0489.fits
SDSS_DR7,120658.64+405558.7,181.74432,40.932962,2467.0,54176.0,419.0,20.08,19.49,19.24,19.2,19.22,6800.0,8.14,0.673,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2467-54176-0419,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2467/spec-2467-54176-0419.fits
SDSS_DR7,120737.06+620356.2,181.90442,62.0656,778.0,54525.0,162.0,20.67,20.55,20.74,21.04,21.15,15904.0,8.09,0.662,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0778-54525-0162,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0778/spec-0778-54525-0162.fits
SDSS_DR7,120803.24+625815.3,182.01351,62.970926,778.0,54525.0,511.0,19.32,19.76,20.31,20.66,20.66,62454.0,7.46,,DAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0778-54525-0511,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0778/spec-0778-54525-0511.fits
SDSS_DR7,120827.22-001019.6,182.11343,-0.17211173,287.0,52023.0,346.0,19.17,18.99,18.98,19.05,19.16,10090.0,9.49,,DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0287-52023-0346,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0287/spec-0287-52023-0346.fits
SDSS_DR7,120844.10+634340.5,182.18374,63.727916,778.0,54525.0,532.0,20.58,20.19,20.28,20.31,20.61,9573.0,8.44,0.867,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0778-54525-0532,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0778/spec-0778-54525-0532.fits
SDSS_DR7,120944.72+635758.9,182.43632,63.966365,778.0,54525.0,521.0,20.84,20.4,20.53,20.62,20.6,11536.0,7.91,0.557,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0778-54525-0521,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0778/spec-0778-54525-0521.fits
SDSS_DR7,120949.10+623717.6,182.45458,62.621552,778.0,54525.0,542.0,19.91,19.78,20.14,20.39,21.94,19703.0,7.97,0.607,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0778-54525-0542,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0778/spec-0778-54525-0542.fits
SDSS_DR7,121014.95+193310.5,182.56231,19.552922,2918.0,54554.0,64.0,19.57,19.8,20.25,20.43,20.64,29929.0,7.7,0.512,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2918-54554-0064,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2918/spec-2918-54554-0064.fits
SDSS_DR7,121015.83+184804.7,182.56594,18.801308,2918.0,54554.0,52.0,18.45,18.59,18.91,19.23,19.46,26250.0,7.9,0.587,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2918-54554-0052,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2918/spec-2918-54554-0052.fits
SDSS_DR7,121033.77-004644.4,182.6407,-0.77900934,324.0,51666.0,211.0,19.25,18.96,18.29,17.22,16.59,6300.0,10.0,,DB:M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0324-51666-0211,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0324/spec-0324-51666-0211.fits
SDSS_DR7,121037.50+193200.6,182.65624,19.533506,2918.0,54554.0,70.0,17.48,17.6,17.95,18.21,18.52,18912.0,8.08,0.638,DB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2918-54554-0070,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2918/spec-2918-54554-0070.fits
SDSS_DR7,121110.30+203429.0,182.79291,20.574736,2918.0,54554.0,583.0,19.7,19.77,20.14,20.4,20.65,24975.0,7.79,0.536,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2918-54554-0583,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2918/spec-2918-54554-0583.fits
SDSS_DR7,121115.10+630328.8,182.81291,63.058001,778.0,54525.0,583.0,19.64,19.35,19.36,19.46,19.7,9465.0,8.14,0.679,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0778-54525-0583,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0778/spec-0778-54525-0583.fits
SDSS_DR7,121135.18+205340.8,182.8966,20.894662,2893.0,54552.0,606.0,18.39,17.79,17.52,17.44,17.5,6585.0,7.57,0.401,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2893-54552-0606,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2893/spec-2893-54552-0606.fits
SDSS_DR7,121228.82+613200.8,183.12008,61.533565,778.0,54525.0,4.0,19.0,18.6,18.9,19.15,19.46,13981.0,7.9,0.558,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0778-54525-0004,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0778/spec-0778-54525-0004.fits
SDSS_DR7,121241.66+510642.2,183.17357,51.111728,970.0,52413.0,373.0,19.37,18.91,18.91,18.97,19.06,8685.0,8.03,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0970-52413-0373,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0970/spec-0970-52413-0373.fits
SDSS_DR7,121311.54+623342.1,183.2981,62.561708,778.0,54525.0,591.0,20.71,20.48,20.83,21.24,21.2,15135.0,7.57,0.441,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0778-54525-0591,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0778/spec-0778-54525-0591.fits
SDSS_DR7,121408.17+622318.1,183.53406,62.38835,778.0,54525.0,31.0,18.43,18.54,18.93,19.29,19.66,24430.0,7.95,0.607,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0778-54525-0031,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0778/spec-0778-54525-0031.fits
SDSS_DR7,121646.37+624635.4,184.19322,62.7765,778.0,54525.0,629.0,20.47,20.4,20.7,21.0,20.61,16279.0,7.91,0.569,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0778-54525-0629,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0778/spec-0778-54525-0629.fits
SDSS_DR7,122039.97-002258.6,185.16655,-0.3829505,288.0,52000.0,102.0,19.49,19.25,19.56,19.82,20.07,16744.0,7.93,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0288-52000-0102,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0288/spec-0288-52000-0102.fits
SDSS_DR7,122209.44+001534.0,185.53933,0.25945299,289.0,51990.0,349.0,20.55,20.26,20.5,20.67,21.18,14876.0,9.92,,DAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0289-51990-0349,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0289/spec-0289-51990-0349.fits
SDSS_DR7,122241.28-003614.4,185.67199,-0.60400589,288.0,52000.0,63.0,17.93,18.09,18.45,18.72,19.02,23943.0,8.15,,DBAH:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0288-52000-0063,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0288/spec-0288-52000-0063.fits
SDSS_DR7,122339.62-005631.2,185.91507,-0.94199918,288.0,52000.0,15.0,18.41,17.91,18.06,17.91,17.57,10843.0,7.79,,DA+MSTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0288-52000-0015,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0288/spec-0288-52000-0015.fits
SDSS_DR7,122432.34-000805.8,186.13477,-0.134955,2568.0,54153.0,171.0,19.09,18.85,19.14,19.43,19.76,17891.0,7.47,0.42,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2568-54153-0171,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2568/spec-2568-54153-0171.fits
SDSS_DR7,122450.27+003617.5,186.20945,0.604872,2568.0,54153.0,518.0,18.4,18.59,19.01,19.33,19.49,29612.0,7.41,0.452,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2568-54153-0518,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2568/spec-2568-54153-0518.fits
SDSS_DR7,122610.35-003711.0,186.54314,-0.619726,2568.0,54153.0,83.0,20.06,20.13,20.45,20.74,20.91,24514.0,7.95,0.607,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2568-54153-0083,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2568/spec-2568-54153-0083.fits
SDSS_DR7,122723.99-004316.3,186.84996,-0.721194,2568.0,54153.0,52.0,18.93,18.56,18.61,18.68,18.78,10090.0,9.66,,DC:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2568-54153-0052,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2568/spec-2568-54153-0052.fits
SDSS_DR7,122925.20+000309.5,187.35498,0.052635,2568.0,54153.0,636.0,19.69,19.23,19.41,19.63,19.64,,,0.677,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,2568-54153-0636,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/2568/spec-2568-54153-0636.fits
SDSS_DR7,123258.90+000627.7,188.24542,0.1076854,290.0,51941.0,342.0,19.14,19.34,19.83,20.2,20.57,28219.0,7.92,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0290-51941-0342,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0290/spec-0290-51941-0342.fits
SDSS_DR7,123616.75+000352.7,189.0698,0.06462504,290.0,51941.0,483.0,18.04,18.19,18.67,18.99,19.29,27496.0,7.91,,DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SDSS,0290-51941-0483,https://data.sdss.org/sas/dr16/sdss/spectro/redux/26/spectra/0290/spec-0290-51941-0483.fits
